dataset,model,series_id,fg_code,fg_category,month,horizon,y_true,forecast_p50,p10,p90
A,XGBOOST,FG082,FG082,Home Care,2025-11-01,1,35709.0,37425.99609375,31622.87109375,43229.12109375
A,XGBOOST,FG082,FG082,Home Care,2025-12-01,1,41800.0,38212.83984375,32409.71484375,44015.96484375
A,XGBOOST,FG082,FG082,Home Care,2026-01-01,1,24080.0,38122.515625,32319.390625,43925.640625
A,XGBOOST,FG083,FG083,Home Care,2025-11-01,1,31256.0,33488.0703125,27684.9453125,39291.1953125
A,XGBOOST,FG083,FG083,Home Care,2025-12-01,1,36087.0,33272.671875,27469.546875,39075.796875
A,XGBOOST,FG083,FG083,Home Care,2026-01-01,1,38013.0,30897.228515625,25094.103515625,36700.3515625
A,XGBOOST,FG084,FG084,Home Care,2025-11-01,1,26526.0,28978.298828125,23175.173828125,34781.421875
A,XGBOOST,FG084,FG084,Home Care,2025-12-01,1,28808.0,29226.380859375,23423.255859375,35029.50390625
A,XGBOOST,FG084,FG084,Home Care,2026-01-01,1,24024.0,26440.52734375,20637.40234375,32243.65234375
A,XGBOOST,FG085,FG085,Home Care,2025-11-01,1,7253.0,7905.76611328125,2102.6416015625,13708.890625
A,XGBOOST,FG085,FG085,Home Care,2025-12-01,1,8030.0,8638.517578125,2835.39306640625,14441.642578125
A,XGBOOST,FG085,FG085,Home Care,2026-01-01,1,8662.0,7325.4443359375,1522.31982421875,13128.568359375
A,XGBOOST,FG086,FG086,Home Care,2025-11-01,1,14545.0,17713.984375,11910.859375,23517.109375
A,XGBOOST,FG086,FG086,Home Care,2025-12-01,1,18227.0,16355.2294921875,10552.10546875,22158.353515625
A,XGBOOST,FG086,FG086,Home Care,2026-01-01,1,14175.0,16155.154296875,10352.029296875,21958.279296875
A,XGBOOST,FG087,FG087,Home Care,2025-11-01,1,37464.0,36566.43359375,30763.30859375,42369.55859375
A,XGBOOST,FG087,FG087,Home Care,2025-12-01,1,39325.0,38796.2421875,32993.1171875,44599.3671875
A,XGBOOST,FG087,FG087,Home Care,2026-01-01,1,33718.0,36612.07421875,30808.94921875,42415.19921875
A,XGBOOST,FG088,FG088,Home Care,2025-11-01,1,31259.0,28751.3515625,22948.2265625,34554.4765625
A,XGBOOST,FG088,FG088,Home Care,2025-12-01,1,30614.0,30584.556640625,24781.431640625,36387.6796875
A,XGBOOST,FG088,FG088,Home Care,2026-01-01,1,29959.0,28488.474609375,22685.349609375,34291.59765625
A,XGBOOST,FG089,FG089,Home Care,2025-11-01,1,19135.0,20628.751953125,14825.626953125,26431.876953125
A,XGBOOST,FG089,FG089,Home Care,2025-12-01,1,20958.0,20931.822265625,15128.697265625,26734.947265625
A,XGBOOST,FG089,FG089,Home Care,2026-01-01,1,18041.0,19799.775390625,13996.650390625,25602.900390625
A,XGBOOST,FG090,FG090,Home Care,2025-11-01,1,7871.0,13854.62109375,8051.49658203125,19657.74609375
A,XGBOOST,FG090,FG090,Home Care,2025-12-01,1,14445.0,15002.8818359375,9199.7578125,20806.005859375
A,XGBOOST,FG090,FG090,Home Care,2026-01-01,1,15859.0,14825.41796875,9022.29296875,20628.54296875
A,XGBOOST,FG091,FG091,Home Care,2025-11-01,1,20300.0,25616.55859375,19813.43359375,31419.68359375
A,XGBOOST,FG091,FG091,Home Care,2025-12-01,1,28820.0,29181.779296875,23378.654296875,34984.90234375
A,XGBOOST,FG091,FG091,Home Care,2026-01-01,1,23684.0,28042.5703125,22239.4453125,33845.6953125
A,XGBOOST,FG092,FG092,Baby Care,2025-11-01,1,18295.0,17253.384765625,11450.259765625,23056.509765625
A,XGBOOST,FG092,FG092,Baby Care,2025-12-01,1,18960.0,18799.541015625,12996.416015625,24602.666015625
A,XGBOOST,FG092,FG092,Baby Care,2026-01-01,1,18313.0,18356.919921875,12553.794921875,24160.044921875
A,XGBOOST,FG093,FG093,Baby Care,2025-11-01,1,9494.0,7819.6044921875,2016.47998046875,13622.728515625
A,XGBOOST,FG093,FG093,Baby Care,2025-12-01,1,9923.0,8473.9150390625,2670.79052734375,14277.0390625
A,XGBOOST,FG093,FG093,Baby Care,2026-01-01,1,7169.0,7823.54052734375,2020.416015625,13626.6650390625
A,XGBOOST,FG094,FG094,Baby Care,2025-11-01,1,12733.0,9821.91015625,4018.78564453125,15625.03515625
A,XGBOOST,FG094,FG094,Baby Care,2025-12-01,1,13457.0,11032.775390625,5229.65087890625,16835.900390625
A,XGBOOST,FG094,FG094,Baby Care,2026-01-01,1,10230.0,10299.0537109375,4495.92919921875,16102.177734375
A,XGBOOST,FG095,FG095,Baby Care,2025-11-01,1,20968.0,21754.9609375,15951.8359375,27558.0859375
A,XGBOOST,FG095,FG095,Baby Care,2025-12-01,1,22220.0,22906.240234375,17103.115234375,28709.365234375
A,XGBOOST,FG095,FG095,Baby Care,2026-01-01,1,20041.0,20126.705078125,14323.580078125,25929.830078125
A,XGBOOST,FG096,FG096,Baby Care,2025-11-01,1,6121.0,6585.4287109375,782.30419921875,12388.552734375
A,XGBOOST,FG096,FG096,Baby Care,2025-12-01,1,5684.0,6990.236328125,1187.11181640625,12793.361328125
A,XGBOOST,FG096,FG096,Baby Care,2026-01-01,1,6603.0,5562.1611328125,0.0,11365.28515625
A,XGBOOST,FG097,FG097,Baby Care,2025-11-01,1,8239.0,8854.1640625,3051.03955078125,14657.2890625
A,XGBOOST,FG097,FG097,Baby Care,2025-12-01,1,9671.0,10111.513671875,4308.38916015625,15914.638671875
A,XGBOOST,FG097,FG097,Baby Care,2026-01-01,1,10128.0,8597.9423828125,2794.81787109375,14401.06640625
A,XGBOOST,FG098,FG098,Baby Care,2025-11-01,1,11449.0,9913.0166015625,4109.89208984375,15716.140625
A,XGBOOST,FG098,FG098,Baby Care,2025-12-01,1,9165.0,10165.8857421875,4362.76123046875,15969.009765625
A,XGBOOST,FG098,FG098,Baby Care,2026-01-01,1,9311.0,8845.337890625,3042.21337890625,14648.462890625
A,XGBOOST,FG099,FG099,Combo,2025-11-01,1,7770.0,6393.5068359375,590.38232421875,12196.630859375
A,XGBOOST,FG099,FG099,Combo,2025-12-01,1,11536.0,7657.529296875,1854.40478515625,13460.654296875
A,XGBOOST,FG099,FG099,Combo,2026-01-01,1,4362.0,6964.68505859375,1161.560546875,12767.8095703125
A,XGBOOST,FG100,FG100,Combo,2025-11-01,1,4740.0,4908.14404296875,0.0,10711.2685546875
A,XGBOOST,FG100,FG100,Combo,2025-12-01,1,5140.0,5456.27490234375,0.0,11259.3994140625
A,XGBOOST,FG100,FG100,Combo,2026-01-01,1,3821.0,4373.16357421875,0.0,10176.2880859375
A,XGBOOST,FG101,FG101,Combo,2025-11-01,1,7154.0,6280.3974609375,477.27294921875,12083.521484375
A,XGBOOST,FG101,FG101,Combo,2025-12-01,1,6916.0,7347.17236328125,1544.0478515625,13150.296875
A,XGBOOST,FG101,FG101,Combo,2026-01-01,1,3504.0,5638.1396484375,0.0,11441.263671875
A,XGBOOST,FG102,FG102,Combo,2025-11-01,1,7472.0,5440.62109375,0.0,11243.74609375
A,XGBOOST,FG102,FG102,Combo,2025-12-01,1,10097.0,7908.90966796875,2105.78515625,13712.0341796875
A,XGBOOST,FG102,FG102,Combo,2026-01-01,1,5348.0,5623.5712890625,0.0,11426.6953125
A,XGBOOST,FG103,FG103,Combo,2025-11-01,1,3344.0,5417.3642578125,0.0,11220.48828125
A,XGBOOST,FG103,FG103,Combo,2025-12-01,1,6369.0,5819.7509765625,16.62646484375,11622.875
A,XGBOOST,FG103,FG103,Combo,2026-01-01,1,3950.0,4228.73095703125,0.0,10031.85546875
A,XGBOOST,FG001,FG001,Soap,2025-11-01,2,28492.0,30003.51171875,24394.2890625,35612.734375
A,XGBOOST,FG001,FG001,Soap,2025-12-01,2,27969.0,30842.212890625,25232.990234375,36451.4375
A,XGBOOST,FG001,FG001,Soap,2026-01-01,2,27217.0,24687.78125,19078.55859375,30297.00390625
A,XGBOOST,FG002,FG002,Soap,2025-11-01,2,47199.0,53547.67578125,47938.453125,59156.8984375
A,XGBOOST,FG002,FG002,Soap,2025-12-01,2,61631.0,52131.54296875,46522.3203125,57740.765625
A,XGBOOST,FG002,FG002,Soap,2026-01-01,2,50847.0,54472.390625,48863.16796875,60081.61328125
A,XGBOOST,FG003,FG003,Soap,2025-11-01,2,84830.0,80976.8125,75367.59375,86586.03125
A,XGBOOST,FG003,FG003,Soap,2025-12-01,2,103028.0,86076.6171875,80467.390625,91685.84375
A,XGBOOST,FG003,FG003,Soap,2026-01-01,2,76755.0,81442.6640625,75833.4375,87051.890625
A,XGBOOST,FG004,FG004,Soap,2025-11-01,2,51982.0,54066.49609375,48457.2734375,59675.71875
A,XGBOOST,FG004,FG004,Soap,2025-12-01,2,51802.0,56090.234375,50481.01171875,61699.45703125
A,XGBOOST,FG004,FG004,Soap,2026-01-01,2,54367.0,53925.0546875,48315.83203125,59534.27734375
A,XGBOOST,FG005,FG005,Soap,2025-11-01,2,43252.0,40398.7578125,34789.53515625,46007.98046875
A,XGBOOST,FG005,FG005,Soap,2025-12-01,2,43319.0,40395.67578125,34786.453125,46004.8984375
A,XGBOOST,FG005,FG005,Soap,2026-01-01,2,33798.0,42266.84765625,36657.625,47876.0703125
A,XGBOOST,FG006,FG006,Soap,2025-11-01,2,73318.0,70105.0234375,64495.80078125,75714.25
A,XGBOOST,FG006,FG006,Soap,2025-12-01,2,80199.0,62451.1953125,56841.97265625,68060.421875
A,XGBOOST,FG006,FG006,Soap,2026-01-01,2,60916.0,65211.62890625,59602.40625,70820.8515625
A,XGBOOST,FG007,FG007,Soap,2025-11-01,2,52682.0,46223.25,40614.02734375,51832.47265625
A,XGBOOST,FG007,FG007,Soap,2025-12-01,2,52243.0,45162.59375,39553.37109375,50771.81640625
A,XGBOOST,FG007,FG007,Soap,2026-01-01,2,51846.0,47564.2578125,41955.03515625,53173.48046875
A,XGBOOST,FG008,FG008,Soap,2025-11-01,2,42769.0,38770.72265625,33161.5,44379.9453125
A,XGBOOST,FG008,FG008,Soap,2025-12-01,2,40796.0,40578.9609375,34969.73828125,46188.18359375
A,XGBOOST,FG008,FG008,Soap,2026-01-01,2,38080.0,42613.65234375,37004.4296875,48222.875
A,XGBOOST,FG009,FG009,Soap,2025-11-01,2,29354.0,35900.89453125,30291.671875,41510.1171875
A,XGBOOST,FG009,FG009,Soap,2025-12-01,2,38583.0,35005.41796875,29396.1953125,40614.640625
A,XGBOOST,FG009,FG009,Soap,2026-01-01,2,34651.0,34429.07421875,28819.8515625,40038.296875
A,XGBOOST,FG010,FG010,Soap,2025-11-01,2,75509.0,82382.546875,76773.328125,87991.765625
A,XGBOOST,FG010,FG010,Soap,2025-12-01,2,95170.0,87997.2109375,82387.984375,93606.4375
A,XGBOOST,FG010,FG010,Soap,2026-01-01,2,68112.0,77919.8671875,72310.640625,83529.09375
A,XGBOOST,FG011,FG011,Soap,2025-11-01,2,61614.0,60616.9296875,55007.70703125,66226.15625
A,XGBOOST,FG011,FG011,Soap,2025-12-01,2,71825.0,63302.43359375,57693.2109375,68911.65625
A,XGBOOST,FG011,FG011,Soap,2026-01-01,2,65919.0,60793.875,55184.65234375,66403.09375
A,XGBOOST,FG012,FG012,Soap,2025-11-01,2,39225.0,36626.203125,31016.98046875,42235.42578125
A,XGBOOST,FG012,FG012,Soap,2025-12-01,2,36825.0,35339.078125,29729.85546875,40948.30078125
A,XGBOOST,FG012,FG012,Soap,2026-01-01,2,31540.0,35271.0625,29661.83984375,40880.28515625
A,XGBOOST,FG013,FG013,Soap,2025-11-01,2,70069.0,80867.8203125,75258.59375,86477.046875
A,XGBOOST,FG013,FG013,Soap,2025-12-01,2,108530.0,81424.3671875,75815.140625,87033.59375
A,XGBOOST,FG013,FG013,Soap,2026-01-01,2,69605.0,80524.59375,74915.375,86133.8125
A,XGBOOST,FG014,FG014,Soap,2025-11-01,2,57008.0,51546.1484375,45936.92578125,57155.37109375
A,XGBOOST,FG014,FG014,Soap,2025-12-01,2,63724.0,55378.84375,49769.62109375,60988.06640625
A,XGBOOST,FG014,FG014,Soap,2026-01-01,2,49968.0,52469.7734375,46860.55078125,58078.99609375
A,XGBOOST,FG015,FG015,Soap,2025-11-01,2,67716.0,63791.1171875,58181.89453125,69400.34375
A,XGBOOST,FG015,FG015,Soap,2025-12-01,2,61469.0,66418.34375,60809.12109375,72027.5625
A,XGBOOST,FG015,FG015,Soap,2026-01-01,2,55726.0,59880.5,54271.27734375,65489.72265625
A,XGBOOST,FG016,FG016,Shampoo,2025-11-01,2,23928.0,24490.591796875,18881.369140625,30099.814453125
A,XGBOOST,FG016,FG016,Shampoo,2025-12-01,2,26527.0,26021.998046875,20412.775390625,31631.220703125
A,XGBOOST,FG016,FG016,Shampoo,2026-01-01,2,20834.0,21458.828125,15849.60546875,27068.05078125
A,XGBOOST,FG017,FG017,Shampoo,2025-11-01,2,34417.0,37085.9296875,31476.70703125,42695.15234375
A,XGBOOST,FG017,FG017,Shampoo,2025-12-01,2,25533.0,41558.9765625,35949.75390625,47168.19921875
A,XGBOOST,FG017,FG017,Shampoo,2026-01-01,2,32955.0,38260.3828125,32651.16015625,43869.60546875
A,XGBOOST,FG018,FG018,Shampoo,2025-11-01,2,45232.0,33325.6015625,27716.37890625,38934.82421875
A,XGBOOST,FG018,FG018,Shampoo,2025-12-01,2,35090.0,36066.828125,30457.60546875,41676.05078125
A,XGBOOST,FG018,FG018,Shampoo,2026-01-01,2,32579.0,33147.58203125,27538.359375,38756.8046875
A,XGBOOST,FG019,FG019,Shampoo,2025-11-01,2,56921.0,55701.1796875,50091.95703125,61310.40234375
A,XGBOOST,FG019,FG019,Shampoo,2025-12-01,2,60868.0,58272.3984375,52663.17578125,63881.62109375
A,XGBOOST,FG019,FG019,Shampoo,2026-01-01,2,54597.0,56934.7734375,51325.55078125,62543.99609375
A,XGBOOST,FG020,FG020,Shampoo,2025-11-01,2,56789.0,47037.0,41427.77734375,52646.22265625
A,XGBOOST,FG020,FG020,Shampoo,2025-12-01,2,63295.0,48066.21875,42456.99609375,53675.44140625
A,XGBOOST,FG020,FG020,Shampoo,2026-01-01,2,39413.0,46477.0625,40867.83984375,52086.28515625
A,XGBOOST,FG021,FG021,Shampoo,2025-11-01,2,40571.0,41619.3203125,36010.09765625,47228.54296875
A,XGBOOST,FG021,FG021,Shampoo,2025-12-01,2,43290.0,41952.734375,36343.51171875,47561.95703125
A,XGBOOST,FG021,FG021,Shampoo,2026-01-01,2,34190.0,36628.93359375,31019.7109375,42238.15625
A,XGBOOST,FG022,FG022,Shampoo,2025-11-01,2,46668.0,46244.56640625,40635.34375,51853.7890625
A,XGBOOST,FG022,FG022,Shampoo,2025-12-01,2,57076.0,48604.51171875,42995.2890625,54213.734375
A,XGBOOST,FG022,FG022,Shampoo,2026-01-01,2,47527.0,46062.08984375,40452.8671875,51671.3125
A,XGBOOST,FG023,FG023,Shampoo,2025-11-01,2,43334.0,39740.1953125,34130.97265625,45349.41796875
A,XGBOOST,FG023,FG023,Shampoo,2025-12-01,2,47583.0,44657.04296875,39047.8203125,50266.265625
A,XGBOOST,FG023,FG023,Shampoo,2026-01-01,2,39416.0,40645.79296875,35036.5703125,46255.015625
A,XGBOOST,FG024,FG024,Shampoo,2025-11-01,2,36557.0,40593.97265625,34984.75,46203.1953125
A,XGBOOST,FG024,FG024,Shampoo,2025-12-01,2,42331.0,40065.171875,34455.94921875,45674.39453125
A,XGBOOST,FG024,FG024,Shampoo,2026-01-01,2,33268.0,38913.40625,33304.18359375,44522.62890625
A,XGBOOST,FG025,FG025,Shampoo,2025-11-01,2,24511.0,24115.826171875,18506.603515625,29725.048828125
A,XGBOOST,FG025,FG025,Shampoo,2025-12-01,2,24682.0,24754.265625,19145.04296875,30363.48828125
A,XGBOOST,FG025,FG025,Shampoo,2026-01-01,2,23857.0,24626.431640625,19017.208984375,30235.654296875
A,XGBOOST,FG026,FG026,Shampoo,2025-11-01,2,27751.0,38945.4765625,33336.25390625,44554.69921875
A,XGBOOST,FG026,FG026,Shampoo,2025-12-01,2,47196.0,39900.87109375,34291.6484375,45510.09375
A,XGBOOST,FG026,FG026,Shampoo,2026-01-01,2,35686.0,35936.20703125,30326.984375,41545.4296875
A,XGBOOST,FG027,FG027,Shampoo,2025-11-01,2,52163.0,51479.765625,45870.54296875,57088.98828125
A,XGBOOST,FG027,FG027,Shampoo,2025-12-01,2,57135.0,53694.59375,48085.37109375,59303.81640625
A,XGBOOST,FG027,FG027,Shampoo,2026-01-01,2,54499.0,46309.41015625,40700.1875,51918.6328125
A,XGBOOST,FG028,FG028,Shampoo,2025-11-01,2,33963.0,37917.44140625,32308.21875,43526.6640625
A,XGBOOST,FG028,FG028,Shampoo,2025-12-01,2,46344.0,40067.73828125,34458.515625,45676.9609375
A,XGBOOST,FG028,FG028,Shampoo,2026-01-01,2,37921.0,34303.22265625,28694.0,39912.4453125
A,XGBOOST,FG029,FG029,Shampoo,2025-11-01,2,22229.0,17574.97265625,11965.75,23184.1953125
A,XGBOOST,FG029,FG029,Shampoo,2025-12-01,2,23634.0,17909.818359375,12300.595703125,23519.041015625
A,XGBOOST,FG029,FG029,Shampoo,2026-01-01,2,20113.0,17720.11328125,12110.890625,23329.3359375
A,XGBOOST,FG030,FG030,Shampoo,2025-11-01,2,44862.0,48224.765625,42615.54296875,53833.98828125
A,XGBOOST,FG030,FG030,Shampoo,2025-12-01,2,42408.0,48897.38671875,43288.1640625,54506.609375
A,XGBOOST,FG030,FG030,Shampoo,2026-01-01,2,47998.0,44282.90625,38673.68359375,49892.12890625
A,XGBOOST,FG031,FG031,Shampoo,2025-11-01,2,65752.0,62442.6796875,56833.45703125,68051.90625
A,XGBOOST,FG031,FG031,Shampoo,2025-12-01,2,70155.0,66319.8203125,60710.59765625,71929.046875
A,XGBOOST,FG031,FG031,Shampoo,2026-01-01,2,61899.0,60869.328125,55260.10546875,66478.546875
A,XGBOOST,FG032,FG032,Shampoo,2025-11-01,2,14819.0,15443.2333984375,9834.0107421875,21052.45703125
A,XGBOOST,FG032,FG032,Shampoo,2025-12-01,2,17360.0,15561.4970703125,9952.2744140625,21170.71875
A,XGBOOST,FG032,FG032,Shampoo,2026-01-01,2,18996.0,15029.109375,9419.88671875,20638.33203125
A,XGBOOST,FG033,FG033,Shampoo,2025-11-01,2,46977.0,48472.05859375,42862.8359375,54081.28125
A,XGBOOST,FG033,FG033,Shampoo,2025-12-01,2,48151.0,48078.46875,42469.24609375,53687.69140625
A,XGBOOST,FG033,FG033,Shampoo,2026-01-01,2,46382.0,48222.68359375,42613.4609375,53831.90625
A,XGBOOST,FG034,FG034,Liquid Wash,2025-11-01,2,43860.0,47087.9765625,41478.75390625,52697.19921875
A,XGBOOST,FG034,FG034,Liquid Wash,2025-12-01,2,51784.0,50414.45703125,44805.234375,56023.6796875
A,XGBOOST,FG034,FG034,Liquid Wash,2026-01-01,2,42406.0,45171.87109375,39562.6484375,50781.09375
A,XGBOOST,FG035,FG035,Liquid Wash,2025-11-01,2,36622.0,40144.54296875,34535.3203125,45753.765625
A,XGBOOST,FG035,FG035,Liquid Wash,2025-12-01,2,42314.0,42016.2734375,36407.05078125,47625.49609375
A,XGBOOST,FG035,FG035,Liquid Wash,2026-01-01,2,41325.0,41468.72265625,35859.5,47077.9453125
A,XGBOOST,FG036,FG036,Liquid Wash,2025-11-01,2,48043.0,42361.63671875,36752.4140625,47970.859375
A,XGBOOST,FG036,FG036,Liquid Wash,2025-12-01,2,38140.0,44617.0859375,39007.86328125,50226.30859375
A,XGBOOST,FG036,FG036,Liquid Wash,2026-01-01,2,33606.0,40686.46484375,35077.2421875,46295.6875
A,XGBOOST,FG037,FG037,Liquid Wash,2025-11-01,2,20157.0,21083.05859375,15473.8359375,26692.28125
A,XGBOOST,FG037,FG037,Liquid Wash,2025-12-01,2,25759.0,19338.876953125,13729.654296875,24948.099609375
A,XGBOOST,FG037,FG037,Liquid Wash,2026-01-01,2,24210.0,19040.19140625,13430.96875,24649.4140625
A,XGBOOST,FG038,FG038,Liquid Wash,2025-11-01,2,40337.0,35397.61328125,29788.390625,41006.8359375
A,XGBOOST,FG038,FG038,Liquid Wash,2025-12-01,2,45308.0,37952.9140625,32343.69140625,43562.13671875
A,XGBOOST,FG038,FG038,Liquid Wash,2026-01-01,2,36728.0,37605.4140625,31996.19140625,43214.63671875
A,XGBOOST,FG039,FG039,Liquid Wash,2025-11-01,2,16567.0,12922.125,7312.90234375,18531.34765625
A,XGBOOST,FG039,FG039,Liquid Wash,2025-12-01,2,15174.0,14562.076171875,8952.853515625,20171.298828125
A,XGBOOST,FG039,FG039,Liquid Wash,2026-01-01,2,11396.0,13891.0283203125,8281.8056640625,19500.25
A,XGBOOST,FG040,FG040,Liquid Wash,2025-11-01,2,21885.0,22687.84765625,17078.625,28297.0703125
A,XGBOOST,FG040,FG040,Liquid Wash,2025-12-01,2,19597.0,22520.35546875,16911.1328125,28129.578125
A,XGBOOST,FG040,FG040,Liquid Wash,2026-01-01,2,17749.0,21479.5703125,15870.34765625,27088.79296875
A,XGBOOST,FG041,FG041,Liquid Wash,2025-11-01,2,16341.0,14758.7509765625,9149.5283203125,20367.97265625
A,XGBOOST,FG041,FG041,Liquid Wash,2025-12-01,2,15115.0,14650.0439453125,9040.8212890625,20259.265625
A,XGBOOST,FG041,FG041,Liquid Wash,2026-01-01,2,13998.0,15013.90234375,9404.6796875,20623.125
A,XGBOOST,FG042,FG042,Liquid Wash,2025-11-01,2,27667.0,26970.4921875,21361.26953125,32579.71484375
A,XGBOOST,FG042,FG042,Liquid Wash,2025-12-01,2,25521.0,27711.162109375,22101.939453125,33320.3828125
A,XGBOOST,FG042,FG042,Liquid Wash,2026-01-01,2,23908.0,24111.912109375,18502.689453125,29721.134765625
A,XGBOOST,FG043,FG043,Liquid Wash,2025-11-01,2,42933.0,39077.37890625,33468.15625,44686.6015625
A,XGBOOST,FG043,FG043,Liquid Wash,2025-12-01,2,37002.0,39072.3125,33463.08984375,44681.53515625
A,XGBOOST,FG043,FG043,Liquid Wash,2026-01-01,2,39697.0,37272.9453125,31663.72265625,42882.16796875
A,XGBOOST,FG044,FG044,Diaper,2025-11-01,2,46099.0,45303.01171875,39693.7890625,50912.234375
A,XGBOOST,FG044,FG044,Diaper,2025-12-01,2,41343.0,46869.64453125,41260.421875,52478.8671875
A,XGBOOST,FG044,FG044,Diaper,2026-01-01,2,46419.0,46231.96875,40622.74609375,51841.19140625
A,XGBOOST,FG045,FG045,Diaper,2025-11-01,2,72211.0,71923.703125,66314.484375,77532.921875
A,XGBOOST,FG045,FG045,Diaper,2025-12-01,2,71805.0,77529.5,71920.28125,83138.71875
A,XGBOOST,FG045,FG045,Diaper,2026-01-01,2,73834.0,63896.24609375,58287.0234375,69505.46875
A,XGBOOST,FG046,FG046,Diaper,2025-11-01,2,65636.0,68801.296875,63192.07421875,74410.515625
A,XGBOOST,FG046,FG046,Diaper,2025-12-01,2,67457.0,65088.89453125,59479.671875,70698.1171875
A,XGBOOST,FG046,FG046,Diaper,2026-01-01,2,66702.0,63325.25390625,57716.03125,68934.4765625
A,XGBOOST,FG047,FG047,Diaper,2025-11-01,2,18184.0,19324.61328125,13715.390625,24933.8359375
A,XGBOOST,FG047,FG047,Diaper,2025-12-01,2,19847.0,20568.712890625,14959.490234375,26177.935546875
A,XGBOOST,FG047,FG047,Diaper,2026-01-01,2,17292.0,19618.08984375,14008.8671875,25227.3125
A,XGBOOST,FG048,FG048,Diaper,2025-11-01,2,31503.0,36365.5078125,30756.28515625,41974.73046875
A,XGBOOST,FG048,FG048,Diaper,2025-12-01,2,30699.0,36795.4296875,31186.20703125,42404.65234375
A,XGBOOST,FG048,FG048,Diaper,2026-01-01,2,34918.0,35852.0234375,30242.80078125,41461.24609375
A,XGBOOST,FG049,FG049,Diaper,2025-11-01,2,60882.0,60864.4375,55255.21484375,66473.65625
A,XGBOOST,FG049,FG049,Diaper,2025-12-01,2,66622.0,62451.59765625,56842.375,68060.8203125
A,XGBOOST,FG049,FG049,Diaper,2026-01-01,2,69210.0,66138.2421875,60529.01953125,71747.46875
A,XGBOOST,FG050,FG050,Diaper,2025-11-01,2,25502.0,25514.52734375,19905.3046875,31123.75
A,XGBOOST,FG050,FG050,Diaper,2025-12-01,2,29467.0,25418.54296875,19809.3203125,31027.765625
A,XGBOOST,FG050,FG050,Diaper,2026-01-01,2,21028.0,24830.056640625,19220.833984375,30439.279296875
A,XGBOOST,FG051,FG051,Diaper,2025-11-01,2,22315.0,18629.6171875,13020.39453125,24238.83984375
A,XGBOOST,FG051,FG051,Diaper,2025-12-01,2,20894.0,20715.189453125,15105.966796875,26324.412109375
A,XGBOOST,FG051,FG051,Diaper,2026-01-01,2,19026.0,19983.109375,14373.88671875,25592.33203125
A,XGBOOST,FG052,FG052,Diaper,2025-11-01,2,59529.0,61733.08984375,56123.8671875,67342.3125
A,XGBOOST,FG052,FG052,Diaper,2025-12-01,2,63319.0,63787.19921875,58177.9765625,69396.421875
A,XGBOOST,FG052,FG052,Diaper,2026-01-01,2,61624.0,65806.5546875,60197.33203125,71415.78125
A,XGBOOST,FG053,FG053,Diaper,2025-11-01,2,49806.0,52265.03515625,46655.8125,57874.2578125
A,XGBOOST,FG053,FG053,Diaper,2025-12-01,2,64485.0,46569.75390625,40960.53125,52178.9765625
A,XGBOOST,FG053,FG053,Diaper,2026-01-01,2,48464.0,47808.484375,42199.26171875,53417.70703125
A,XGBOOST,FG054,FG054,Diaper,2025-11-01,2,60578.0,60480.83984375,54871.6171875,66090.0625
A,XGBOOST,FG054,FG054,Diaper,2025-12-01,2,68358.0,65622.8125,60013.58984375,71232.03125
A,XGBOOST,FG054,FG054,Diaper,2026-01-01,2,69962.0,63531.68359375,57922.4609375,69140.90625
A,XGBOOST,FG055,FG055,Diaper,2025-11-01,2,16509.0,15783.0517578125,10173.8291015625,21392.2734375
A,XGBOOST,FG055,FG055,Diaper,2025-12-01,2,16014.0,16698.822265625,11089.599609375,22308.044921875
A,XGBOOST,FG055,FG055,Diaper,2026-01-01,2,16910.0,14903.6708984375,9294.4482421875,20512.89453125
A,XGBOOST,FG056,FG056,Sanitary,2025-11-01,2,32373.0,31867.154296875,26257.931640625,37476.375
A,XGBOOST,FG056,FG056,Sanitary,2025-12-01,2,32169.0,31767.240234375,26158.017578125,37376.4609375
A,XGBOOST,FG056,FG056,Sanitary,2026-01-01,2,30187.0,31085.03125,25475.80859375,36694.25390625
A,XGBOOST,FG057,FG057,Sanitary,2025-11-01,2,33064.0,35100.58984375,29491.3671875,40709.8125
A,XGBOOST,FG057,FG057,Sanitary,2025-12-01,2,32262.0,34559.13671875,28949.9140625,40168.359375
