dataset,model,series_id,fg_code,fg_category,forecast_p50,safety_stock,reorder_point,target_max,on_hand_inventory,suggested_order_qty
B,CATBOOST,FG059,FG059,Sanitary,16430.082638216365,1988.0,17323.0,33753.0,39403.0,0.0
B,CATBOOST,FG060,FG060,Sanitary,40195.68466493336,5453.0,49668.0,89864.0,70819.0,19045.0
B,CATBOOST,FG061,FG061,Sanitary,20879.187496681338,3438.0,26405.0,47284.0,37922.0,9362.0
B,CATBOOST,FG062,FG062,Sanitary,19120.93519933244,1686.0,20170.0,39291.0,21543.0,17748.0
B,CATBOOST,FG063,FG063,Sanitary,45570.96843721268,5025.0,39963.0,85534.0,53520.0,32014.0
B,CATBOOST,FG064,FG064,Lotion/Cream,22685.6370783046,4147.0,33638.0,56324.0,45552.0,10772.0
B,CATBOOST,FG065,FG065,Lotion/Cream,30408.955899724057,4106.0,25392.0,55801.0,57052.0,0.0
B,CATBOOST,FG066,FG066,Lotion/Cream,11409.874161580175,1775.0,9382.0,20792.0,19013.0,1779.0
B,CATBOOST,FG067,FG067,Lotion/Cream,29563.5414601518,3935.0,40397.0,69961.0,54562.0,15399.0
B,CATBOOST,FG068,FG068,Lotion/Cream,20173.716603939087,2052.0,13484.0,33658.0,42867.0,0.0
B,CATBOOST,FG069,FG069,Lotion/Cream,29470.08984049595,2569.0,13375.0,42845.0,64041.0,0.0
B,CATBOOST,FG070,FG070,Lotion/Cream,24628.805396108295,4928.0,27094.0,51723.0,33029.0,18694.0
B,CATBOOST,FG071,FG071,Lotion/Cream,21809.88685484702,4225.0,30397.0,52207.0,47589.0,4618.0
B,CATBOOST,FG072,FG072,Lotion/Cream,7665.321078370627,1260.0,5093.0,12758.0,8287.0,4471.0
B,CATBOOST,FG073,FG073,Lotion/Cream,26740.302940870333,5560.0,26061.0,52801.0,54306.0,0.0
B,CATBOOST,FG074,FG074,Lotion/Cream,7290.963835410816,1465.0,4381.0,11672.0,12521.0,0.0
B,CATBOOST,FG075,FG075,Lotion/Cream,7833.858049733558,1865.0,9177.0,17011.0,9611.0,7400.0
B,CATBOOST,FG076,FG076,Talc,6148.564572406418,1468.0,6387.0,12536.0,6733.0,5803.0
B,CATBOOST,FG077,FG077,Talc,21481.816647885043,4596.0,20349.0,41831.0,32844.0,8987.0
B,CATBOOST,FG078,FG078,Talc,9616.260307369956,1661.0,7431.0,17047.0,18826.0,0.0
B,CATBOOST,FG079,FG079,Talc,18119.38217131533,2706.0,17202.0,35321.0,35524.0,0.0
B,CATBOOST,FG080,FG080,Talc,24878.186374005923,3493.0,25054.0,49932.0,56857.0,0.0
B,CATBOOST,FG081,FG081,Talc,6488.939051903649,2096.0,9883.0,16372.0,10871.0,5501.0
B,CATBOOST,FG082,FG082,Home Care,39049.190090713855,7460.0,37398.0,76447.0,75426.0,1021.0
B,CATBOOST,FG083,FG083,Home Care,32424.808177518993,5126.0,19177.0,51602.0,73863.0,0.0
B,CATBOOST,FG084,FG084,Home Care,27312.632071907523,4208.0,33341.0,60654.0,35036.0,25618.0
B,CATBOOST,FG085,FG085,Home Care,8855.024245384484,1318.0,8992.0,17847.0,9497.0,8350.0
B,CATBOOST,FG086,FG086,Home Care,17198.031673658505,3029.0,21374.0,38572.0,37803.0,769.0
B,CATBOOST,FG087,FG087,Home Care,37068.57260384668,2347.0,18410.0,55479.0,80288.0,0.0
B,CATBOOST,FG088,FG088,Home Care,29053.802261749777,4689.0,22121.0,51175.0,48669.0,2506.0
B,CATBOOST,FG089,FG089,Home Care,19158.3135445468,4425.0,23583.0,42741.0,39212.0,3529.0
B,CATBOOST,FG090,FG090,Home Care,13841.29155185834,5307.0,20532.0,34373.0,25529.0,8844.0
B,CATBOOST,FG091,FG091,Home Care,26862.720710140195,4284.0,25774.0,52637.0,59119.0,0.0
B,CATBOOST,FG092,FG092,Baby Care,17507.000708535677,3005.0,22846.0,40353.0,32214.0,8139.0
B,CATBOOST,FG093,FG093,Baby Care,7924.657680058544,1483.0,10464.0,18389.0,15746.0,2643.0
B,CATBOOST,FG094,FG094,Baby Care,10239.098051840738,3202.0,10369.0,20608.0,19247.0,1361.0
B,CATBOOST,FG095,FG095,Baby Care,21328.584246485625,3405.0,29710.0,51039.0,32005.0,19034.0
B,CATBOOST,FG096,FG096,Baby Care,6887.693335270499,1132.0,4576.0,11464.0,11941.0,0.0
B,CATBOOST,FG097,FG097,Baby Care,8933.871967144127,1122.0,5887.0,14821.0,18788.0,0.0
B,CATBOOST,FG098,FG098,Baby Care,9814.87580699931,1906.0,10739.0,20554.0,17167.0,3387.0
B,CATBOOST,FG099,FG099,Combo,6312.742931855713,3307.0,8778.0,15091.0,15011.0,80.0
B,CATBOOST,FG100,FG100,Combo,5455.3115356213675,778.0,3142.0,8597.0,6159.0,2438.0
B,CATBOOST,FG101,FG101,Combo,6111.338526282303,2179.0,8901.0,15012.0,13119.0,1893.0
B,CATBOOST,FG102,FG102,Combo,6196.535830258234,1601.0,5112.0,11309.0,18434.0,0.0
B,CATBOOST,FG103,FG103,Combo,5452.821862566946,1451.0,7086.0,12539.0,7116.0,5423.0
B,XGBOOST,FG001,FG001,Soap,30309.647786458332,3225.0,17370.0,47680.0,59381.0,0.0
B,XGBOOST,FG002,FG002,Soap,53990.93576388889,9327.0,61518.0,115509.0,74976.0,40533.0
B,XGBOOST,FG003,FG003,Soap,79785.24305555556,10873.0,85339.0,165124.0,186247.0,0.0
B,XGBOOST,FG004,FG004,Soap,51770.016927083336,5611.0,45301.0,97071.0,106304.0,0.0
B,XGBOOST,FG005,FG005,Soap,41056.082899305555,5017.0,36493.0,77549.0,80133.0,0.0
B,XGBOOST,FG006,FG006,Soap,67345.83810763889,18843.0,99658.0,167004.0,93012.0,73992.0
B,XGBOOST,FG007,FG007,Soap,45161.99565972222,6351.0,31943.0,77105.0,125905.0,0.0
B,XGBOOST,FG008,FG008,Soap,39966.336805555555,5280.0,46579.0,86545.0,67135.0,19410.0
B,XGBOOST,FG009,FG009,Soap,35632.01519097222,3859.0,26426.0,62058.0,39970.0,22088.0
B,XGBOOST,FG010,FG010,Soap,80851.5703125,7555.0,42591.0,123443.0,159730.0,0.0
B,XGBOOST,FG011,FG011,Soap,63992.56684027778,5260.0,58587.0,122580.0,109274.0,13306.0
B,XGBOOST,FG012,FG012,Soap,35792.80815972222,3915.0,48059.0,83852.0,75757.0,8095.0
B,XGBOOST,FG013,FG013,Soap,81006.33506944444,22447.0,106154.0,187160.0,218380.0,0.0
B,XGBOOST,FG014,FG014,Soap,55147.174913194445,10361.0,63670.0,118817.0,103769.0,15048.0
B,XGBOOST,FG015,FG015,Soap,65439.05078125,9455.0,77075.0,142514.0,151466.0,0.0
B,XGBOOST,FG016,FG016,Shampoo,24971.225911458332,3107.0,30575.0,55546.0,35879.0,19667.0
B,XGBOOST,FG017,FG017,Shampoo,38182.203993055555,6390.0,33118.0,71300.0,51554.0,19746.0
B,XGBOOST,FG018,FG018,Shampoo,34744.06857638889,5558.0,21772.0,56516.0,51867.0,4649.0
B,XGBOOST,FG019,FG019,Shampoo,57657.234375,7221.0,70644.0,128301.0,133923.0,0.0
B,XGBOOST,FG020,FG020,Shampoo,46934.380208333336,11246.0,50358.0,97292.0,86037.0,11255.0
B,XGBOOST,FG021,FG021,Shampoo,38474.721788194445,3423.0,32920.0,71395.0,41660.0,29735.0
B,XGBOOST,FG022,FG022,Shampoo,48249.506944444445,5094.0,38869.0,87119.0,76913.0,10206.0
B,XGBOOST,FG023,FG023,Shampoo,41810.653211805555,6075.0,28374.0,70185.0,108867.0,0.0
B,XGBOOST,FG024,FG024,Shampoo,38941.94097222222,8494.0,51330.0,90272.0,103552.0,0.0
B,XGBOOST,FG025,FG025,Shampoo,25368.959635416668,3101.0,30161.0,55530.0,49256.0,6274.0
B,XGBOOST,FG026,FG026,Shampoo,38244.45920138889,9686.0,47930.0,86174.0,91327.0,0.0
B,XGBOOST,FG027,FG027,Shampoo,49887.737413194445,5668.0,42252.0,92140.0,115895.0,0.0
B,XGBOOST,FG028,FG028,Shampoo,37393.42230902778,7131.0,47017.0,84410.0,75262.0,9148.0
B,XGBOOST,FG029,FG029,Shampoo,18748.01193576389,3432.0,19055.0,37803.0,34940.0,2863.0
B,XGBOOST,FG030,FG030,Shampoo,45770.048177083336,7178.0,42268.0,88038.0,95375.0,0.0
B,XGBOOST,FG031,FG031,Shampoo,64638.369791666664,10103.0,53195.0,117833.0,122384.0,0.0
B,XGBOOST,FG032,FG032,Shampoo,15560.825846354166,3147.0,10927.0,26488.0,31110.0,0.0
B,XGBOOST,FG033,FG033,Shampoo,47440.47222222222,2613.0,24752.0,72192.0,68173.0,4019.0
B,XGBOOST,FG034,FG034,Liquid Wash,45601.911458333336,5080.0,46122.0,91724.0,122515.0,0.0
B,XGBOOST,FG035,FG035,Liquid Wash,41117.40972222222,9521.0,56121.0,97238.0,60912.0,36326.0
B,XGBOOST,FG036,FG036,Liquid Wash,41292.912760416664,6889.0,26159.0,67452.0,104800.0,0.0
B,XGBOOST,FG037,FG037,Liquid Wash,20204.649088541668,4251.0,25803.0,46008.0,34512.0,11496.0
B,XGBOOST,FG038,FG038,Liquid Wash,34584.90668402778,5634.0,47136.0,81721.0,54765.0,26956.0
B,XGBOOST,FG039,FG039,Liquid Wash,14199.578342013889,2417.0,9517.0,23717.0,30903.0,0.0
B,XGBOOST,FG040,FG040,Liquid Wash,22340.629774305555,3970.0,24077.0,46418.0,25648.0,20770.0
B,XGBOOST,FG041,FG041,Liquid Wash,14791.328776041666,2733.0,10622.0,25413.0,22861.0,2552.0
B,XGBOOST,FG042,FG042,Liquid Wash,25040.92947048611,4357.0,27729.0,52770.0,48592.0,4178.0
B,XGBOOST,FG043,FG043,Liquid Wash,38379.789930555555,6324.0,48542.0,86922.0,83325.0,3597.0
B,XGBOOST,FG044,FG044,Diaper,45296.72439236111,3961.0,35669.0,80966.0,51462.0,29504.0
B,XGBOOST,FG045,FG045,Diaper,70147.96310763889,6719.0,34778.0,104926.0,94908.0,10018.0
B,XGBOOST,FG046,FG046,Diaper,65988.61371527778,7438.0,84425.0,150414.0,148277.0,2137.0
B,XGBOOST,FG047,FG047,Diaper,19791.46701388889,2050.0,16564.0,36355.0,44974.0,0.0
B,XGBOOST,FG048,FG048,Diaper,35156.002604166664,7007.0,48022.0,83178.0,53907.0,29271.0
B,XGBOOST,FG049,FG049,Diaper,63258.72222222222,9397.0,68438.0,131697.0,85596.0,46101.0
B,XGBOOST,FG050,FG050,Diaper,24799.276258680555,4062.0,30515.0,55314.0,28784.0,26530.0
B,XGBOOST,FG051,FG051,Diaper,20196.444010416668,2398.0,21921.0,42117.0,31924.0,10193.0
B,XGBOOST,FG052,FG052,Diaper,64008.11284722222,8124.0,50796.0,114804.0,77005.0,37799.0
B,XGBOOST,FG053,FG053,Diaper,49666.713975694445,9404.0,42515.0,92182.0,127959.0,0.0
B,XGBOOST,FG054,FG054,Diaper,63979.624131944445,11085.0,62269.0,126249.0,95660.0,30589.0
B,XGBOOST,FG055,FG055,Diaper,16522.083116319445,2452.0,14568.0,31090.0,30746.0,344.0
B,XGBOOST,FG056,FG056,Sanitary,31964.75368923611,1604.0,13324.0,45289.0,67200.0,0.0
B,XGBOOST,FG057,FG057,Sanitary,35972.32595486111,2097.0,30875.0,66847.0,65918.0,929.0
B,XGBOOST,FG058,FG058,Sanitary,45585.985243055555,6519.0,29312.0,74898.0,66789.0,8109.0
B,XGBOOST,FG059,FG059,Sanitary,16816.145616319445,2421.0,18116.0,34932.0,39403.0,0.0
B,XGBOOST,FG060,FG060,Sanitary,38430.51996527778,4839.0,47113.0,85544.0,70819.0,14725.0
B,XGBOOST,FG061,FG061,Sanitary,20222.745225694445,3445.0,25690.0,45913.0,37922.0,7991.0
B,XGBOOST,FG062,FG062,Sanitary,19190.916449652777,2084.0,20635.0,39826.0,21543.0,18283.0
B,XGBOOST,FG063,FG063,Sanitary,46167.883680555555,6103.0,41498.0,87666.0,53520.0,34146.0
B,XGBOOST,FG064,FG064,Lotion/Cream,23927.555555555555,3853.0,34959.0,58887.0,45552.0,13335.0
B,XGBOOST,FG065,FG065,Lotion/Cream,30229.077690972223,4455.0,25615.0,55844.0,57052.0,0.0
B,XGBOOST,FG066,FG066,Lotion/Cream,11033.064995659724,2009.0,9364.0,20397.0,19013.0,1384.0
B,XGBOOST,FG067,FG067,Lotion/Cream,30118.820746527777,3799.0,40946.0,71065.0,54562.0,16503.0
B,XGBOOST,FG068,FG068,Lotion/Cream,20932.264756944445,2177.0,14039.0,34971.0,42867.0,0.0
B,XGBOOST,FG069,FG069,Lotion/Cream,31476.024088541668,2728.0,14269.0,45745.0,64041.0,0.0
B,XGBOOST,FG070,FG070,Lotion/Cream,24903.637152777777,5835.0,28248.0,53152.0,33029.0,20123.0
B,XGBOOST,FG071,FG071,Lotion/Cream,22052.516059027777,5179.0,31642.0,53695.0,47589.0,6106.0
B,XGBOOST,FG072,FG072,Lotion/Cream,7929.800835503473,1041.0,5006.0,12936.0,8287.0,4649.0
B,XGBOOST,FG073,FG073,Lotion/Cream,28280.083116319445,4785.0,26466.0,54746.0,54306.0,440.0
B,XGBOOST,FG074,FG074,Lotion/Cream,7037.8935546875,1524.0,4339.0,11377.0,12521.0,0.0
B,XGBOOST,FG075,FG075,Lotion/Cream,8027.644911024306,1506.0,8998.0,17026.0,9611.0,7415.0
B,XGBOOST,FG076,FG076,Talc,5631.92724609375,1346.0,5852.0,11484.0,6733.0,4751.0
B,XGBOOST,FG077,FG077,Talc,22090.156684027777,4597.0,20796.0,42886.0,32844.0,10042.0
B,XGBOOST,FG078,FG078,Talc,8697.595974392361,1300.0,6519.0,15217.0,18826.0,0.0
B,XGBOOST,FG079,FG079,Talc,18599.381944444445,2185.0,17065.0,35664.0,35524.0,140.0
B,XGBOOST,FG080,FG080,Talc,24938.942057291668,3867.0,25481.0,50420.0,56857.0,0.0
B,XGBOOST,FG081,FG081,Talc,6003.459798177083,1984.0,9188.0,15191.0,10871.0,4320.0
B,XGBOOST,FG082,FG082,Home Care,39533.28689236111,8568.0,38877.0,78410.0,75426.0,2984.0
B,XGBOOST,FG083,FG083,Home Care,33175.65212673611,5522.0,19898.0,53074.0,73863.0,0.0
B,XGBOOST,FG084,FG084,Home Care,27462.78515625,4643.0,33937.0,61400.0,35036.0,26364.0
B,XGBOOST,FG085,FG085,Home Care,8234.729112413195,1005.0,8142.0,16377.0,9497.0,6880.0
B,XGBOOST,FG086,FG086,Home Care,16885.851996527777,3145.0,21157.0,38043.0,37803.0,240.0
B,XGBOOST,FG087,FG087,Home Care,37781.56814236111,2470.0,18842.0,56624.0,80288.0,0.0
B,XGBOOST,FG088,FG088,Home Care,30725.141710069445,4171.0,22606.0,53331.0,48669.0,4662.0
B,XGBOOST,FG089,FG089,Home Care,20152.900390625,4315.0,24468.0,44621.0,39212.0,5409.0
B,XGBOOST,FG090,FG090,Home Care,13278.499457465276,4602.0,19208.0,32486.0,25529.0,6957.0
B,XGBOOST,FG091,FG091,Home Care,26469.723741319445,3778.0,24954.0,51424.0,59119.0,0.0
B,XGBOOST,FG092,FG092,Baby Care,18059.151692708332,2176.0,22643.0,40702.0,32214.0,8488.0
B,XGBOOST,FG093,FG093,Baby Care,7698.72900390625,1734.0,10459.0,18158.0,15746.0,2412.0
B,XGBOOST,FG094,FG094,Baby Care,10241.528754340276,3166.0,10335.0,20577.0,19247.0,1330.0
B,XGBOOST,FG095,FG095,Baby Care,21445.76779513889,3461.0,29911.0,51357.0,32005.0,19352.0
B,XGBOOST,FG096,FG096,Baby Care,6641.28369140625,1067.0,4388.0,11029.0,11941.0,0.0
B,XGBOOST,FG097,FG097,Baby Care,8762.745442708334,1127.0,5800.0,14563.0,18788.0,0.0
B,XGBOOST,FG098,FG098,Baby Care,9592.832465277776,1494.0,10128.0,19721.0,17167.0,2554.0
B,XGBOOST,FG099,FG099,Combo,6851.814290364583,3142.0,9080.0,15932.0,15011.0,921.0
B,XGBOOST,FG100,FG100,Combo,5297.23095703125,933.0,3228.0,8525.0,6159.0,2366.0
B,XGBOOST,FG101,FG101,Combo,5768.672960069444,2109.0,8455.0,14224.0,13119.0,1105.0
B,XGBOOST,FG102,FG102,Combo,6073.041883680556,1616.0,5057.0,11130.0,18434.0,0.0
B,XGBOOST,FG103,FG103,Combo,4902.329182942708,1564.0,6630.0,11532.0,7116.0,4416.0
C,CATBOOST,10__FG002,FG002,Soap,58326.50243531112,11728.0,66166.0,124493.0,85817.0,38676.0
C,CATBOOST,10__FG008,FG008,Soap,43063.39138102218,7313.0,47505.0,90568.0,83559.0,7009.0
C,CATBOOST,10__FG009,FG009,Soap,39017.65870696035,2892.0,28904.0,67922.0,49276.0,18646.0
C,CATBOOST,10__FG012,FG012,Soap,37260.2038999248,9693.0,53163.0,90423.0,96115.0,0.0
C,CATBOOST,10__FG013,FG013,Soap,85033.91733732766,31206.0,119074.0,204108.0,293626.0,0.0
C,CATBOOST,10__FG014,FG014,Soap,62344.80397533331,6775.0,69120.0,131465.0,131102.0,363.0
C,CATBOOST,10__FG016,FG016,Shampoo,25150.48627808481,4276.0,31103.0,56253.0,44275.0,11978.0
C,CATBOOST,10__FG018,FG018,Shampoo,33431.34929033482,9360.0,27190.0,60621.0,63053.0,0.0
C,CATBOOST,10__FG019,FG019,Shampoo,57546.79376303106,7972.0,73192.0,130739.0,174237.0,0.0
C,CATBOOST,10__FG021,FG021,Shampoo,41345.00046871333,4903.0,35223.0,76568.0,54246.0,22322.0
C,CATBOOST,10__FG022,FG022,Shampoo,51495.31815307519,5780.0,40110.0,91605.0,91256.0,349.0
C,CATBOOST,10__FG023,FG023,Shampoo,39872.5898035256,2161.0,24755.0,64628.0,132485.0,0.0
C,CATBOOST,10__FG026,FG026,Shampoo,38668.569494959,12108.0,53354.0,92023.0,120942.0,0.0
C,CATBOOST,10__FG028,FG028,Shampoo,36778.834580421906,9353.0,51036.0,87815.0,102997.0,0.0
C,CATBOOST,10__FG032,FG032,Shampoo,15599.711816255547,1722.0,10562.0,26162.0,41210.0,0.0
C,CATBOOST,10__FG036,FG036,Liquid Wash,44323.35297334882,4537.0,22266.0,66589.0,124223.0,0.0
C,CATBOOST,10__FG037,FG037,Liquid Wash,20763.363448121516,3005.0,25153.0,45916.0,42622.0,3294.0
C,CATBOOST,10__FG040,FG040,Liquid Wash,21973.7862241892,2811.0,24052.0,46026.0,33311.0,12715.0
C,CATBOOST,10__FG041,FG041,Liquid Wash,14570.675445582565,2098.0,9383.0,23954.0,26266.0,0.0
C,CATBOOST,10__FG045,FG045,Diaper,67368.3182667631,6737.0,31439.0,98807.0,124070.0,0.0
C,CATBOOST,10__FG047,FG047,Diaper,18900.46914552773,2974.0,17464.0,36364.0,54680.0,0.0
C,CATBOOST,10__FG049,FG049,Diaper,65739.73014622886,8871.0,78993.0,144733.0,105512.0,39221.0
C,CATBOOST,10__FG051,FG051,Diaper,19285.618688682385,1297.0,20583.0,39869.0,38885.0,984.0
C,CATBOOST,10__FG052,FG052,Diaper,65223.726058618544,5391.0,46699.0,111923.0,98171.0,13752.0
C,CATBOOST,10__FG053,FG053,Diaper,48766.34885719634,6968.0,39479.0,88245.0,161062.0,0.0
C,CATBOOST,10__FG055,FG055,Diaper,16604.50383187981,724.0,13454.0,30059.0,39676.0,0.0
C,CATBOOST,10__FG057,FG057,Sanitary,35809.48728406147,1789.0,32824.0,68633.0,88747.0,0.0
C,CATBOOST,10__FG060,FG060,Sanitary,39814.50620336012,5930.0,49726.0,89541.0,98488.0,0.0
C,CATBOOST,10__FG062,FG062,Sanitary,18901.623257777617,3349.0,21621.0,40523.0,25957.0,14566.0
C,CATBOOST,10__FG064,FG064,Lotion/Cream,22806.577282855014,3850.0,33499.0,56306.0,59626.0,0.0
C,CATBOOST,10__FG066,FG066,Lotion/Cream,10981.17534015802,2642.0,8499.0,19480.0,24772.0,0.0
C,CATBOOST,10__FG068,FG068,Lotion/Cream,20434.816271985223,2182.0,13081.0,33516.0,50200.0,0.0
C,CATBOOST,10__FG072,FG072,Lotion/Cream,8236.995415457684,2491.0,6609.0,14846.0,10033.0,4813.0
C,CATBOOST,10__FG077,FG077,Talc,19303.64566018739,2090.0,16889.0,36193.0,42577.0,0.0
C,CATBOOST,10__FG079,FG079,Talc,16178.70467456565,2070.0,15013.0,31192.0,46790.0,0.0
C,CATBOOST,10__FG080,FG080,Talc,24375.12821637461,2836.0,23961.0,48336.0,69869.0,0.0
C,CATBOOST,10__FG082,FG082,Home Care,40039.31302758484,10417.0,43783.0,83822.0,95594.0,0.0
C,CATBOOST,10__FG083,FG083,Home Care,33785.650995608215,3977.0,18617.0,52403.0,94585.0,0.0
C,CATBOOST,10__FG087,FG087,Home Care,39398.469952114196,4736.0,23122.0,62520.0,102185.0,0.0
C,CATBOOST,10__FG089,FG089,Home Care,19210.26302661245,6829.0,26039.0,45249.0,52893.0,0.0
C,CATBOOST,10__FG090,FG090,Home Care,14394.76074027566,4757.0,19152.0,33547.0,30706.0,2841.0
C,CATBOOST,10__FG091,FG091,Home Care,27971.06353481913,7696.0,29140.0,57111.0,73997.0,0.0
C,CATBOOST,10__FG097,FG097,Baby Care,8891.455130114924,501.0,5836.0,14727.0,22569.0,0.0
C,CATBOOST,10__FG098,FG098,Baby Care,10473.665932566675,2993.0,11721.0,22195.0,19357.0,2838.0
C,CATBOOST,10__FG099,FG099,Combo,6945.010758960725,3412.0,9663.0,16608.0,18443.0,0.0
C,CATBOOST,10__FG102,FG102,Combo,6622.187378240577,1581.0,5113.0,11735.0,22109.0,0.0
C,CATBOOST,14__FG001,FG001,Soap,29745.811606274485,2850.0,14748.0,44494.0,70688.0,0.0
C,CATBOOST,14__FG003,FG003,Soap,81755.60137126992,19844.0,87974.0,169730.0,225014.0,0.0
C,CATBOOST,14__FG004,FG004,Soap,53957.56052418225,9590.0,50957.0,104915.0,132832.0,0.0
C,CATBOOST,14__FG005,FG005,Soap,41947.299156241614,8260.0,41818.0,83765.0,105007.0,0.0
C,CATBOOST,14__FG006,FG006,Soap,70144.00152991798,19942.0,106453.0,176597.0,114578.0,62019.0
C,CATBOOST,14__FG009,FG009,Soap,39198.301359968216,5186.0,30012.0,69210.0,48470.0,20740.0
C,CATBOOST,14__FG010,FG010,Soap,83629.97254494819,9083.0,48110.0,131740.0,199486.0,0.0
C,CATBOOST,14__FG012,FG012,Soap,35578.35098958915,11926.0,54620.0,90198.0,101533.0,0.0
C,CATBOOST,14__FG013,FG013,Soap,84955.7752530403,55903.0,140859.0,225815.0,301776.0,0.0
C,CATBOOST,14__FG014,FG014,Soap,63977.40871836134,13783.0,73495.0,137472.0,139766.0,0.0
C,CATBOOST,14__FG018,FG018,Shampoo,36987.73717737756,6906.0,25400.0,62388.0,64566.0,0.0
C,CATBOOST,14__FG019,FG019,Shampoo,62718.97334267211,24885.0,93876.0,156595.0,171251.0,0.0
C,CATBOOST,14__FG023,FG023,Shampoo,42745.70435535258,6669.0,29467.0,72213.0,136092.0,0.0
C,CATBOOST,14__FG025,FG025,Shampoo,26819.162031874115,8550.0,37157.0,63976.0,63422.0,554.0
C,CATBOOST,14__FG026,FG026,Shampoo,41972.54373010701,22958.0,66330.0,108303.0,112836.0,0.0
C,CATBOOST,14__FG028,FG028,Shampoo,41828.60718509377,21412.0,71606.0,113435.0,97241.0,16194.0
C,CATBOOST,14__FG029,FG029,Shampoo,20083.883818484177,5184.0,23259.0,43343.0,45768.0,0.0
C,CATBOOST,14__FG032,FG032,Shampoo,15972.10898683502,4258.0,13309.0,29281.0,38641.0,0.0
C,CATBOOST,14__FG033,FG033,Shampoo,49957.283165705165,4632.0,26280.0,76237.0,81503.0,0.0
C,CATBOOST,14__FG036,FG036,Liquid Wash,46934.34393343319,3534.0,23872.0,70806.0,130951.0,0.0
C,CATBOOST,14__FG037,FG037,Liquid Wash,20458.525676077188,11216.0,32356.0,52815.0,42675.0,10140.0
C,CATBOOST,14__FG041,FG041,Liquid Wash,14514.491362782028,4444.0,11701.0,26215.0,27941.0,0.0
C,CATBOOST,14__FG043,FG043,Liquid Wash,43998.616819584655,3813.0,53678.0,97677.0,104066.0,0.0
C,CATBOOST,14__FG044,FG044,Diaper,46749.400098341735,2936.0,34102.0,80851.0,63167.0,17684.0
C,CATBOOST,14__FG045,FG045,Diaper,78521.15888811245,18023.0,46814.0,125335.0,123559.0,1776.0
C,CATBOOST,14__FG046,FG046,Diaper,70067.48839789246,9762.0,91507.0,161574.0,187272.0,0.0
C,CATBOOST,14__FG048,FG048,Diaper,38498.33585358781,15468.0,59099.0,97597.0,65604.0,31993.0
C,CATBOOST,14__FG049,FG049,Diaper,68966.06216280904,30612.0,90383.0,159349.0,95268.0,64081.0
C,CATBOOST,14__FG050,FG050,Diaper,26637.943589779057,13513.0,42815.0,69453.0,35550.0,33903.0
C,CATBOOST,14__FG051,FG051,Diaper,19547.278397230068,3603.0,21196.0,40743.0,40373.0,370.0
C,CATBOOST,14__FG052,FG052,Diaper,70144.95383616922,11469.0,53556.0,123701.0,99711.0,23990.0
C,CATBOOST,14__FG054,FG054,Diaper,74069.61774572298,24884.0,89078.0,163148.0,123262.0,39886.0
C,CATBOOST,14__FG055,FG055,Diaper,17634.79270598019,3447.0,16379.0,34014.0,40122.0,0.0
C,CATBOOST,14__FG058,FG058,Sanitary,47715.2031624733,4546.0,28404.0,76119.0,88430.0,0.0
C,CATBOOST,14__FG059,FG059,Sanitary,17039.948929901573,2879.0,19919.0,36959.0,45710.0,0.0
C,CATBOOST,14__FG061,FG061,Sanitary,20715.668995788867,12597.0,35384.0,56100.0,48494.0,7606.0
C,CATBOOST,14__FG062,FG062,Sanitary,19852.08359081791,2210.0,20077.0,39929.0,25680.0,14249.0
C,CATBOOST,14__FG064,FG064,Lotion/Cream,23727.28006034334,3858.0,37076.0,60803.0,59875.0,928.0
C,CATBOOST,14__FG066,FG066,Lotion/Cream,11535.26261267249,1917.0,9607.0,21142.0,21917.0,0.0
C,CATBOOST,14__FG068,FG068,Lotion/Cream,21079.18744430137,2347.0,10779.0,31858.0,56563.0,0.0
C,CATBOOST,14__FG069,FG069,Lotion/Cream,32621.329801707787,6096.0,15882.0,48503.0,76032.0,0.0
C,CATBOOST,14__FG071,FG071,Lotion/Cream,23400.29577783128,7023.0,34323.0,57723.0,60387.0,0.0
C,CATBOOST,14__FG072,FG072,Lotion/Cream,8218.848887035572,1421.0,5256.0,13475.0,11060.0,2415.0
C,CATBOOST,14__FG073,FG073,Lotion/Cream,27686.826192905188,21890.0,41271.0,68958.0,68238.0,720.0
C,CATBOOST,14__FG074,FG074,Lotion/Cream,8310.260425068738,1865.0,5189.0,13499.0,15830.0,0.0
C,CATBOOST,14__FG075,FG075,Lotion/Cream,8636.16351308825,3509.0,11857.0,20493.0,12615.0,7878.0
C,CATBOOST,14__FG078,FG078,Talc,9256.52093005557,2380.0,8242.0,17499.0,24471.0,0.0
C,CATBOOST,14__FG079,FG079,Talc,16831.196998049312,1055.0,13398.0,30229.0,47328.0,0.0
C,CATBOOST,14__FG081,FG081,Talc,6669.508454996357,3856.0,12304.0,18974.0,13468.0,5506.0
C,CATBOOST,14__FG083,FG083,Home Care,35280.26575394881,6895.0,24535.0,59815.0,97497.0,0.0
C,CATBOOST,14__FG084,FG084,Home Care,28988.125470834275,2526.0,34413.0,63401.0,46006.0,17395.0
C,CATBOOST,14__FG085,FG085,Home Care,9395.143599752868,2338.0,10794.0,20189.0,11657.0,8532.0
C,CATBOOST,14__FG086,FG086,Home Care,17288.74532360688,4554.0,22419.0,39708.0,51961.0,0.0
C,CATBOOST,14__FG088,FG088,Home Care,28316.32491592228,4531.0,21521.0,49837.0,65752.0,0.0
